Fecha Cierre,Client_ID,Resident_Iquitos,Client_Age_Years,Client_Sex,Client_Married,Amount_Last_Disbursement,n(Months)_Since_Last_Disbursement,n(Months)_Client_Relationship,n(Months)_LO_Active_Employee,Client_Status_Post3Months,Client_Status_Post6Months,LO_Active_Employee_Post3Months,LO_Active_Employee_Post6Months,n(Loans)_Outstanding_Maynas,n(Loans)_Outstanding_Other,n(Additional_Loans)_Post3Months,n(Additional_Loans)_Post6Months,Total_Accumulated_Interest_per_Client,LO_Active_Employee_Prior3Months,LO_Active_Employee_Prior6Months,n(Additional_Loans)_Pre3Months,n(Additional_Loans)_Pre6Months,LO_Changed,n(Months)_Change_LO
2018-01-31,1090100318949,1,68,1,1,15000.0,1,1,243,1,1,1,1,1,3,0,0,131,1,1,0,0,0,0
2018-01-31,1090100321222,1,72,1,1,13200.0,9,62,27,1,1,1,0,1,1,0,0,27,1,1,0,0,0,0
2018-01-31,1090100321796,1,50,1,0,75000.0,2,39,243,1,1,1,1,2,2,0,0,1001,1,1,2,2,0,0
2018-01-31,1090100325384,1,62,1,0,4000.0,0,12,24,1,1,1,1,2,2,1,1,218,1,1,2,2,0,0
2018-01-31,1090100327328,1,56,0,1,80000.0,17,83,25,1,1,0,0,1,2,0,0,321,1,1,0,0,0,0
2018-01-31,1090100330612,1,62,1,0,9400.0,23,92,91,1,1,1,1,1,3,1,1,168,1,1,0,0,1,2
2018-01-31,1090100333395,1,60,1,0,60000.0,6,51,35,1,1,1,1,1,0,0,0,362,1,1,0,0,0,0
2018-01-31,1090100335576,1,52,1,1,20000.0,44,44,24,1,1,1,1,1,1,0,0,30,1,1,0,0,1,23
2018-01-31,1090100338001,1,45,0,1,80000.0,15,27,76,1,1,1,1,1,5,0,0,371,1,1,1,1,0,0
2018-01-31,1090100343790,1,54,1,0,1500.0,0,30,24,1,1,0,1,1,2,1,1,26,1,1,0,1,0,0
2018-01-31,1090100347515,1,45,0,0,20000.0,1,78,3,1,1,1,1,1,1,0,1,299,0,0,0,0,0,0
2018-01-31,1090100349186,1,52,1,0,5000.0,14,65,19,1,0,1,1,1,3,0,0,54,1,1,0,0,0,0
2018-01-31,1090100349534,1,49,0,0,50000.0,2,25,67,1,1,1,1,1,0,0,0,36,1,1,0,0,0,0
2018-01-31,1090100350621,1,57,1,1,80000.0,8,90,18,1,1,1,0,3,1,0,0,155,1,1,3,3,1,5
2018-01-31,1090100351628,1,67,1,1,5000.0,2,29,24,1,1,0,1,2,1,1,1,201,1,1,2,2,0,0
2018-01-31,1090100351784,1,59,1,0,29000.0,11,32,19,1,1,1,1,1,4,0,1,0,1,1,0,0,1,9
2018-01-31,1090100352039,1,54,1,0,66000.0,30,30,78,1,1,1,1,1,0,1,1,202,1,0,0,0,1,2
2018-01-31,1090100355569,1,69,1,1,29950.0,17,70,243,1,1,1,1,1,0,0,0,924,1,1,0,0,1,14
2018-01-31,1090100357162,1,40,1,0,150000.0,44,69,20,1,1,0,0,1,3,0,0,0,1,1,0,0,1,44
2018-01-31,1090100358681,1,62,1,0,13000.0,2,81,35,1,1,1,1,2,1,0,0,2277,1,1,2,2,0,0
2018-01-31,1090100359025,0,48,0,0,26000.0,1,23,42,1,1,1,1,2,3,0,0,575,1,1,2,2,1,2
2018-01-31,1090100360627,1,54,0,1,10000.0,0,99,45,1,1,1,0,1,2,0,0,0,1,1,0,0,0,0
2018-01-31,1090100361739,1,48,1,1,5500.0,1,15,24,1,1,1,1,1,1,0,0,17,1,1,1,1,0,0
2018-01-31,1090100368024,1,58,1,1,15000.0,0,34,35,1,1,1,1,1,3,0,0,104,1,1,1,1,0,0
2018-01-31,1090100369578,1,54,1,0,31000.0,18,18,24,1,1,1,0,1,1,0,0,38,1,1,0,0,0,0
2018-01-31,1090100369896,1,43,1,0,5000.0,0,0,19,1,1,1,1,1,1,0,0,65,1,1,0,0,0,0
2018-01-31,1090100371530,1,48,0,1,7100.0,35,71,18,1,1,1,0,1,0,0,0,0,1,1,0,0,1,15
2018-01-31,1090100373915,1,54,1,1,25000.0,0,19,12,1,1,1,1,1,1,0,0,24,1,1,2,2,0,0
2018-01-31,1090100375675,1,40,0,0,90000.0,14,14,20,1,1,0,0,1,3,0,0,355,1,1,0,0,0,0
2018-01-31,1090100377058,1,55,1,0,29800.0,51,51,89,1,1,1,1,1,2,0,0,34,1,1,0,0,1,20
2018-01-31,1090100378160,1,55,1,0,7400.0,1,32,24,1,1,1,1,2,1,1,1,1109,1,1,1,1,0,0
2018-01-31,1090100378542,1,54,0,0,10000.0,6,39,45,1,1,1,0,1,2,1,1,99,1,1,0,0,0,0
2018-01-31,1090100381764,1,55,1,0,80000.0,5,74,45,1,1,1,0,1,1,0,0,170,1,1,0,1,0,0
2018-01-31,1090100382132,1,55,1,0,150000.0,5,26,61,1,1,0,1,1,1,0,0,1240,1,1,0,1,0,0
2018-01-31,1090100382264,1,56,1,0,25000.0,22,74,27,0,1,1,0,1,3,0,1,25,1,1,0,0,1,3
2018-01-31,1090100385115,1,42,0,0,200000.0,3,91,18,1,1,1,0,1,1,0,0,1986,1,1,0,0,0,0
2018-01-31,1090100386847,1,63,0,0,39900.0,19,19,60,1,1,1,0,1,2,1,1,67,1,0,0,0,0,0
2018-01-31,1090100386979,1,50,1,0,29000.0,1,79,19,1,1,1,1,1,0,0,0,697,1,1,0,0,0,0
2018-01-31,1090100388351,1,68,1,0,3500.0,0,33,76,1,1,1,1,1,2,0,0,115,0,0,1,1,0,0
2018-01-31,1090100391867,1,58,1,1,52000.0,10,39,33,1,1,1,0,1,2,0,0,129,1,1,1,1,0,0
2018-01-31,1090100401234,1,52,0,0,85000.0,13,28,91,1,1,1,1,1,0,0,0,992,1,1,0,0,1,5
2018-01-31,1090100401552,1,72,1,0,19000.0,3,3,12,1,1,0,0,1,2,0,0,347,1,0,0,1,0,0
2018-01-31,1090100408743,1,62,1,0,25000.0,2,72,19,1,1,1,1,1,2,0,0,123,1,1,1,1,0,0
2018-01-31,1090100409162,1,63,0,1,45000.0,3,10,243,1,1,1,1,1,1,1,1,171,1,1,0,2,0,0
2018-01-31,1090100409952,1,53,0,0,25000.0,1,23,67,1,1,1,1,1,3,0,0,0,1,1,0,1,0,0
2018-01-31,1090100413534,1,45,1,1,39000.0,19,67,24,1,0,1,0,1,1,0,0,63,1,1,0,0,0,0
2018-01-31,1090100415693,1,40,0,0,26000.0,32,40,25,1,1,0,0,1,1,0,0,284,1,1,0,0,1,7
2018-01-31,1090100416681,1,54,1,0,24700.0,13,50,19,0,0,1,0,1,3,0,0,84,1,1,0,0,1,2
2018-01-31,1090100417939,1,45,0,1,25500.0,14,29,19,1,1,0,0,1,1,0,0,247,0,0,0,0,1,5
2018-01-31,1090100422517,0,46,1,0,35000.0,25,82,12,1,1,1,1,1,1,0,0,278,1,1,1,1,1,2
2018-01-31,1090100425397,1,71,0,1,20000.0,10,10,45,1,1,1,1,1,1,0,0,266,1,1,0,0,1,5
2018-01-31,1090100430129,1,63,1,1,25000.0,2,93,243,1,1,1,1,1,3,0,0,578,1,1,1,1,0,0
2018-01-31,1090100432024,1,64,0,1,22500.0,28,28,19,1,1,1,1,1,1,0,0,195,1,1,0,0,0,0
2018-01-31,1090100432369,1,55,0,0,60000.0,1,76,24,1,1,1,1,1,3,0,0,95,1,1,1,1,0,0
2018-01-31,1090100436089,1,43,0,0,53000.0,21,21,78,1,1,1,1,1,3,0,0,459,1,1,0,0,0,0
2018-01-31,1090100440957,1,60,1,0,2850.0,3,3,33,1,1,1,1,1,2,1,1,79,1,1,0,0,0,0
2018-01-31,1090100444774,1,45,1,0,10000.0,11,72,19,1,1,1,1,1,3,1,2,9,1,1,0,0,0,0
2018-01-31,1090100446211,1,49,1,1,26000.0,10,58,78,1,1,1,1,1,4,0,0,399,1,1,0,0,0,0
2018-01-31,1090100452181,1,58,1,0,3000.0,1,26,45,0,1,1,1,1,2,0,1,187,1,1,1,2,0,0
2018-01-31,1090100459020,1,66,1,0,93000.0,14,14,91,0,0,1,1,1,0,0,0,499,1,1,0,0,1,5
2018-01-31,1090100459437,1,40,0,1,62000.0,1,92,27,1,1,1,0,2,0,0,0,502,1,1,2,2,0,0
2018-01-31,1090100460109,0,55,1,0,150000.0,20,81,24,1,1,1,0,2,1,1,1,163,1,1,2,2,1,2
2018-01-31,1090100464031,0,55,0,1,104000.0,7,27,93,1,1,1,0,1,2,0,0,1511,1,1,0,0,0,0
2018-01-31,1090100466964,1,56,1,0,14000.0,17,17,78,1,1,1,1,1,3,1,1,31,1,1,0,0,0,0
2018-01-31,1090100467286,1,69,1,1,70000.0,10,69,5,1,1,1,1,1,1,0,0,201,1,0,0,0,1,7
2018-01-31,1090100476641,1,51,0,0,10000.0,4,77,60,1,1,1,0,1,1,1,1,92,1,0,1,2,0,0
2018-01-31,1090100477184,1,48,1,1,41000.0,8,86,19,1,1,1,1,2,1,0,1,438,1,1,2,2,1,2
2018-01-31,1090100479438,1,69,1,1,2000.0,2,56,45,1,1,1,0,2,1,0,1,330,1,1,1,1,0,0
2018-01-31,1090100479535,1,41,1,0,59000.0,42,42,45,1,1,1,0,1,0,0,0,11,1,1,0,0,1,28
2018-01-31,1090100480011,1,70,1,0,6000.0,16,16,78,1,1,1,1,1,1,0,0,52,1,1,0,0,0,0
2018-01-31,1090100480916,1,56,0,1,20000.0,8,8,19,1,1,1,1,1,1,1,2,223,1,1,0,0,1,9
2018-01-31,1090100485144,1,59,1,1,5000.0,5,21,243,1,1,1,1,1,1,0,0,76,1,1,0,0,0,0
2018-01-31,1090100488933,1,57,1,1,2000.0,1,12,24,1,1,1,1,1,2,1,1,0,1,1,1,2,0,0
2018-01-31,1090100491811,1,40,0,0,7000.0,6,24,24,1,1,1,1,1,3,1,1,140,0,0,0,0,1,2
2018-01-31,1090100492655,1,44,1,0,29500.0,6,71,45,1,1,1,1,1,2,0,0,431,1,1,0,0,0,0
2018-01-31,1090100494682,1,62,1,1,10000.0,16,58,24,1,1,0,0,1,3,0,0,156,1,1,0,0,1,14
2018-01-31,1090100494917,1,71,1,0,40000.0,4,16,78,1,1,1,1,1,2,1,1,62,1,1,0,2,0,0
2018-01-31,1090100497886,1,55,1,1,5000.0,1,72,60,1,1,0,0,2,2,1,1,381,1,1,2,2,0,0
2018-01-31,1090100498378,1,47,1,0,50000.0,11,80,24,1,1,1,1,1,5,0,0,250,1,1,0,0,1,12
2018-01-31,1090100502111,1,43,1,0,20000.0,0,8,18,1,1,1,0,1,1,0,0,322,1,1,2,2,0,0
2018-01-31,1090100503681,1,69,1,1,45000.0,8,8,24,1,1,1,0,1,0,0,1,617,1,1,0,0,0,0
2018-01-31,1090100504289,1,46,1,0,10000.0,4,9,19,1,1,1,1,1,2,1,2,136,0,0,1,1,1,3
2018-01-31,1090100506991,1,59,0,0,29800.0,18,18,76,1,1,1,1,1,0,0,0,207,1,1,0,0,0,0
2018-01-31,1090100507067,1,55,1,0,26000.0,13,85,19,1,1,0,0,2,2,0,0,336,1,1,2,2,1,2
2018-01-31,1090100507954,1,62,1,0,2000.0,2,4,12,1,1,1,1,2,2,1,0,204,1,1,1,1,0,0
2018-01-31,1090100508306,1,46,0,0,70000.0,6,6,20,1,1,0,0,1,3,0,0,69,1,1,0,0,0,0
2018-01-31,1090100508608,1,58,1,0,18000.0,5,5,19,0,1,1,1,1,2,0,1,384,1,1,0,0,0,0
2018-01-31,1090100511765,1,50,1,0,10000.0,8,8,12,1,1,1,1,1,3,1,1,26,1,1,0,0,0,0
2018-01-31,1090100514055,1,45,1,0,128000.0,5,90,19,1,1,1,1,2,2,1,1,1607,1,1,2,2,0,0
2018-01-31,1090100515990,1,40,0,0,25000.0,4,99,12,1,1,0,1,1,1,0,1,273,1,1,0,1,0,0
2018-01-31,1090100517534,1,73,0,1,42000.0,16,40,27,1,1,1,0,1,1,0,0,100,1,1,0,0,1,3
2018-01-31,1090100520101,0,38,0,0,35000.0,15,15,93,1,1,1,0,1,1,1,1,379,1,1,0,0,0,0
2018-01-31,1090100521124,1,67,0,1,95000.0,1,39,61,1,1,0,1,1,2,0,0,787,1,1,1,0,0,0
2018-01-31,1090100530883,1,44,0,0,26000.0,7,7,19,1,1,1,1,1,1,0,0,352,1,1,0,0,0,0
2018-01-31,1090100538876,1,40,1,0,59500.0,17,63,24,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0
2018-01-31,1090100550400,1,55,1,1,36500.0,22,46,18,1,1,1,0,2,2,0,0,290,1,1,2,2,1,12
2018-01-31,1090100552488,1,69,0,0,145000.0,17,17,243,1,1,1,1,1,3,0,0,1683,1,1,0,0,0,0
2018-01-31,1090100552607,1,39,1,0,10000.0,3,3,19,1,1,1,1,1,2,1,1,19,1,1,0,1,0,0
2018-01-31,1090100556041,1,72,1,1,150000.0,17,85,19,1,1,1,1,1,0,0,0,0,0,0,0,0,1,13
2018-02-28,1090100010812,1,48,0,1,6500.0,0,12,13,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
2018-02-28,1090100024350,1,83,0,1,229445.6,27,95,21,0,0,0,0,1,0,0,0,203,0,0,0,0,1,16
2018-02-28,1090100050156,1,72,0,1,5000.0,0,0,25,0,0,0,0,1,3,0,0,132,0,0,0,0,0,0
2018-02-28,1090100088935,1,59,0,1,40000.0,8,61,79,0,0,0,0,1,2,0,0,282,0,0,0,0,0,0
2018-02-28,1090100089303,1,53,1,1,78000.0,0,44,19,0,0,0,0,1,2,0,0,349,0,0,0,0,0,0
2018-02-28,1090100114782,1,63,1,1,70000.0,0,72,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2018-02-28,1090100119482,1,75,1,0,30000.0,39,39,21,0,0,0,0,1,0,0,0,111,0,0,0,0,1,15
2018-02-28,1090100251798,1,66,0,1,25100.0,1,22,20,0,0,0,0,1,0,0,0,464,0,0,0,0,0,0
2018-02-28,1090100256102,1,57,0,1,5000.0,6,6,79,0,0,0,0,1,1,0,0,154,0,0,0,0,0,0
2018-02-28,1090100275638,1,57,0,1,140000.0,13,13,68,0,0,0,0,1,2,0,0,1214,0,0,0,0,0,0
2018-02-28,1090100295531,1,68,0,0,28000.0,19,19,6,0,0,0,0,1,1,0,0,286,0,0,0,0,1,15
2018-02-28,1090100316555,1,46,1,0,5000.0,13,75,2,0,0,0,0,1,1,0,0,180,0,0,0,0,1,4
2018-02-28,1090100357481,1,72,1,0,29000.0,6,82,20,0,0,0,0,1,1,0,0,414,0,0,0,0,0,0
2018-02-28,1090100399043,1,57,0,1,20000.0,6,6,77,0,0,0,0,1,1,0,0,208,0,0,0,0,1,5
2018-02-28,1090100422681,1,58,1,0,6000.0,4,62,20,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2018-02-28,1090100430226,1,57,1,0,10000.0,0,31,79,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2018-02-28,1090100460095,1,40,1,0,27000.0,0,25,46,0,0,0,0,1,2,0,0,71,0,0,0,0,0,0
2018-02-28,1090100490652,0,44,0,0,25000.0,1,1,25,0,0,0,0,1,0,0,0,583,0,0,0,0,0,0
2018-02-28,1090100497479,1,50,1,0,45000.0,4,22,34,0,0,0,0,1,3,0,0,921,0,0,0,0,0,0
2018-02-28,1090100516660,1,45,1,0,15000.0,6,47,34,0,0,0,0,1,3,0,0,166,0,0,0,0,0,0
2018-02-28,1090100559725,1,37,0,0,50000.0,18,48,6,0,0,0,0,1,2,0,0,543,0,0,0,0,1,19
2018-02-28,1090100560600,1,57,1,0,4000.0,1,21,13,0,0,0,0,1,2,0,0,65,0,0,0,0,0,0
2018-02-28,1090100564508,0,47,0,0,58000.0,9,75,13,0,0,0,0,1,1,0,0,794,0,0,0,0,1,3
2018-02-28,1090100566608,1,48,0,1,100000.0,13,80,61,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
2018-02-28,1090100568571,1,72,0,1,2500.0,0,75,28,0,0,0,0,2,1,0,0,136,0,0,0,0,0,0
2018-02-28,1090100569216,0,35,0,0,15000.0,11,46,20,0,0,0,0,1,2,0,0,53,0,0,0,0,1,3
2018-02-28,1090100570231,1,49,0,0,50100.0,1,70,68,0,0,0,0,1,3,0,0,593,0,0,0,0,0,0
2018-02-28,1090100573264,1,57,1,0,8000.0,4,66,92,0,0,0,0,1,1,0,0,158,0,0,0,0,1,2
2018-02-28,1090100574635,1,65,0,0,28000.0,0,77,77,0,0,0,0,1,1,0,0,159,0,0,0,0,0,0
2018-02-28,1090100577596,0,47,0,0,22000.0,6,33,28,0,0,0,0,1,2,0,0,433,0,0,0,0,0,0
2018-02-28,1090100588661,1,44,1,1,10000.0,1,12,92,0,0,0,0,1,2,0,0,310,0,0,0,0,0,0
2018-02-28,1090100592781,0,58,0,0,21000.0,17,60,79,0,0,0,0,1,2,0,0,193,0,0,0,0,0,0
2018-02-28,1090100593079,1,39,1,0,28000.0,1,71,77,0,0,0,0,1,1,0,0,324,0,0,0,0,0,0
2018-02-28,1090100600466,1,52,0,0,10000.0,4,36,13,0,0,0,0,1,2,0,0,238,0,0,0,0,0,0
2018-02-28,1090100608033,1,75,1,0,2500.0,27,82,92,0,0,0,0,1,2,0,0,57,0,0,0,0,1,3
2018-02-28,1090100609706,1,46,1,0,3500.0,6,12,25,0,0,0,0,1,2,0,0,31,0,0,0,0,0,0
2018-02-28,1090100610399,1,43,1,0,29000.0,2,2,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-28,1090100611123,1,52,1,0,40000.0,2,95,19,0,0,0,0,1,2,0,0,471,0,0,0,0,0,0
2018-02-28,1090100611514,1,58,1,1,25000.0,23,23,79,0,0,0,0,1,2,0,0,167,0,0,0,0,0,0
2018-02-28,1090100613550,1,65,0,0,50000.0,10,37,46,0,0,0,0,1,1,0,0,460,0,0,0,0,0,0
2018-02-28,1090100614467,1,41,1,1,28000.0,14,25,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9
2018-02-28,1090100615111,1,40,1,0,34000.0,14,14,20,0,0,0,0,1,3,0,0,405,0,0,0,0,0,0
2018-02-28,1090100619621,1,51,1,0,20000.0,3,41,6,0,0,0,0,1,2,0,0,216,0,0,0,0,1,2
2018-02-28,1090100623610,1,60,1,0,50000.0,26,53,85,0,0,0,0,1,0,0,0,227,0,0,0,0,1,2
2018-02-28,1090100624098,1,61,1,0,3000.0,20,35,20,0,0,0,0,1,3,0,0,265,0,0,0,0,1,3
2018-02-28,1090100626708,1,42,1,0,5000.0,1,20,34,0,0,0,0,3,2,0,0,320,0,0,0,0,0,0
2018-02-28,1090100627747,1,63,1,0,59000.0,10,45,25,0,0,0,0,1,1,0,0,632,0,0,0,0,0,0
2018-02-28,1090100632279,1,64,1,0,87185.33,15,23,2,0,0,0,0,1,1,0,0,905,0,0,0,0,1,2
2018-02-28,1090100633526,1,52,0,1,8000.0,10,26,20,0,0,0,0,1,3,0,0,187,0,0,0,0,0,0
2018-02-28,1090100641804,1,36,0,0,5000.0,1,10,2,0,0,0,0,1,2,0,0,233,0,0,0,0,1,2
2018-02-28,1090100642843,1,59,0,0,10000.0,3,27,2,0,0,0,0,1,3,0,0,88,0,0,0,0,1,2
2018-02-28,1090100645834,1,53,1,0,3000.0,1,70,20,0,0,0,0,2,0,0,0,321,0,0,0,0,0,0
2018-02-28,1090100647357,1,60,0,1,59000.0,19,19,77,0,0,0,0,1,3,0,0,487,0,0,0,0,1,14
2018-02-28,1090100654922,1,60,1,1,20000.0,3,51,20,0,0,0,0,1,2,0,0,141,0,0,0,0,0,0
2018-02-28,1090100665967,1,68,0,1,4000.0,2,83,46,0,0,0,0,1,3,0,0,9,0,0,0,0,1,2
2018-02-28,1090100667773,1,49,0,0,5000.0,0,0,25,0,0,0,0,1,3,0,0,71,0,0,0,0,0,0
2018-02-28,1090100670812,1,36,1,0,70000.0,11,11,20,0,0,0,0,1,2,0,0,995,0,0,0,0,0,0
2018-02-28,1090100671550,1,52,0,0,8000.0,1,22,20,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2
2018-02-28,1090100680257,1,37,1,0,40000.0,23,23,25,0,0,0,0,1,2,0,0,313,0,0,0,0,1,24
2018-02-28,1090100680397,1,43,1,0,62400.0,10,94,20,0,0,0,0,1,0,0,0,733,0,0,0,0,0,0
2018-02-28,1090100681695,1,58,1,0,57000.0,3,58,20,0,0,0,0,2,2,0,0,319,0,0,0,0,0,0
2018-02-28,1090100682004,1,62,1,0,10000.0,6,13,46,0,0,0,0,1,1,0,0,50,0,0,0,0,1,6
2018-02-28,1090100686786,1,59,1,0,31000.0,16,55,36,0,0,0,0,1,0,0,0,144,0,0,0,0,0,0
2018-02-28,1090100687642,1,42,0,0,15000.0,2,15,46,0,0,0,0,1,2,0,0,330,0,0,0,0,0,0
2018-02-28,1090100687740,1,55,1,0,29000.0,17,93,28,0,0,0,0,1,1,0,0,430,0,0,0,0,0,0
2018-02-28,1090100689173,1,50,1,0,15000.0,8,24,34,0,0,0,0,1,2,0,0,267,0,0,0,0,0,0
2018-02-28,1090100690350,1,44,1,0,10000.0,8,28,25,0,0,0,0,2,2,0,0,399,0,0,0,0,1,3
2018-02-28,1090100690813,1,46,1,0,35000.0,0,49,85,0,0,0,0,1,4,0,0,354,0,0,0,0,0,0
2018-02-28,1090100692484,1,53,1,0,3000.0,10,56,36,0,0,0,0,1,2,0,0,161,0,0,0,0,0,0
2018-02-28,1090100696901,1,35,0,0,25000.0,3,31,6,0,0,0,0,1,3,0,0,243,0,0,0,0,1,2
2018-02-28,1090100703982,1,53,1,0,2000.0,6,6,6,0,0,0,0,1,4,0,0,45,0,0,0,0,0,0
2018-02-28,1090100705713,1,42,0,1,12000.0,2,2,4,0,0,0,0,1,2,0,0,168,0,0,0,0,0,0
2018-02-28,1090100707899,1,61,0,0,32000.0,3,74,20,0,0,0,0,1,2,0,0,294,0,0,0,0,1,2
2018-02-28,1090100711578,1,32,1,0,9000.0,0,74,2,0,0,0,0,2,0,0,0,176,0,0,0,0,0,0
2018-02-28,1090100712400,1,51,1,0,28000.0,13,53,62,0,0,0,0,1,3,0,0,392,0,0,0,0,0,0
2018-02-28,1090100715778,1,47,0,0,65000.0,0,63,34,0,0,0,0,1,2,0,0,332,0,0,0,0,0,0
2018-02-28,1090100719781,1,41,1,1,3000.0,9,9,25,0,0,0,0,1,2,0,0,34,0,0,0,0,0,0
2018-02-28,1090100723631,1,38,1,1,29500.0,8,28,79,0,0,0,0,1,3,0,0,718,0,0,0,0,0,0
2018-02-28,1090100725358,1,47,1,0,6000.0,1,65,20,0,0,0,0,3,2,0,0,772,0,0,0,0,0,0
2018-02-28,1090100727695,1,45,1,1,12000.0,0,50,34,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2018-02-28,1090100729914,1,54,0,1,184900.0,3,28,62,0,0,0,0,1,2,0,0,985,0,0,0,0,0,0
2018-02-28,1090100730530,1,35,1,0,10000.0,0,28,77,0,0,0,0,2,1,0,0,320,0,0,0,0,0,0
2018-02-28,1090100732893,1,41,0,0,10000.0,6,13,25,0,0,0,0,1,2,0,0,257,0,0,0,0,0,0
2018-02-28,1090100734969,1,62,1,1,26000.0,9,20,62,0,0,0,0,1,1,0,0,483,0,0,0,0,0,0
2018-02-28,1090100736309,1,62,1,0,18000.0,3,63,20,0,0,0,0,1,1,0,0,416,0,0,0,0,1,3
2018-02-28,1090100740888,1,41,1,0,4500.0,20,24,2,0,0,0,0,1,1,0,0,561,0,0,0,0,1,15
2018-02-28,1090100742465,1,73,1,0,45000.0,5,78,36,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2018-02-28,1090100743542,1,56,1,1,10000.0,7,19,20,0,0,0,0,1,2,0,0,60,0,0,0,0,0,0
2018-02-28,1090100750069,1,44,1,0,15000.0,5,50,13,0,0,0,0,1,3,0,0,41,0,0,0,0,0,0
2018-02-28,1090100750123,0,48,0,1,35000.0,33,43,73,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0
2018-02-28,1090100752550,1,39,1,0,29000.0,13,90,20,0,0,0,0,1,3,0,0,190,0,0,0,0,1,5
2018-02-28,1090100752983,1,37,0,0,80000.0,0,56,79,0,0,0,0,1,3,0,0,184,0,0,0,0,0,0
2018-02-28,1090100765660,1,65,1,1,2000.0,2,2,68,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2018-02-28,1090100766551,1,69,0,1,80000.0,5,98,21,0,0,0,0,2,1,0,0,1679,0,0,0,0,0,0
2018-02-28,1090100768499,0,44,0,1,60000.0,5,5,13,0,0,0,0,1,1,0,0,723,0,0,0,0,0,0
2018-02-28,1090100770809,0,40,1,0,7000.0,2,10,35,0,0,0,0,1,0,0,0,372,0,0,0,0,0,0
2018-02-28,1090100772445,0,47,1,0,25000.0,10,83,79,0,0,0,0,1,1,0,0,94,0,0,0,0,0,0
2018-02-28,1090100773573,1,34,1,1,5000.0,3,3,79,0,0,0,0,1,1,0,0,120,0,0,0,0,0,0
2018-02-28,1090100774146,1,39,1,0,20000.0,1,39,46,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
2018-02-28,1090100774928,1,41,0,0,10000.0,7,7,20,0,0,0,0,1,1,0,0,79,0,0,0,0,0,0
2018-02-28,1090100774987,1,68,1,0,37000.0,1,68,28,0,0,0,0,1,3,0,0,552,0,0,0,0,0,0
2018-02-28,1090100776378,0,63,1,0,25000.0,8,19,20,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
2018-02-28,1090100779032,1,42,1,0,50000.0,4,55,20,0,0,0,0,1,2,0,0,106,0,0,0,0,0,0
2018-02-28,1090100780707,1,36,0,0,90000.0,1,17,4,0,0,0,0,1,3,0,0,1392,0,0,0,0,1,2
2018-02-28,1090100784346,1,52,0,0,29000.0,6,6,55,0,0,0,0,1,3,0,0,66,0,0,0,0,0,0
2018-02-28,1090100784885,1,42,1,0,75000.0,4,45,92,0,0,0,0,1,1,0,0,383,0,0,0,0,1,2
2018-02-28,1090100786543,1,35,0,0,29000.0,18,18,19,0,0,0,0,1,1,0,0,29,0,0,0,0,0,0
2018-02-28,1090100787264,1,43,1,0,100000.0,44,44,19,0,0,0,0,1,0,0,0,316,0,0,0,0,1,39
2018-02-28,1090100788091,1,60,1,0,6000.0,0,70,20,0,0,0,0,2,1,0,0,359,0,0,0,0,0,0
2018-02-28,1090100788457,1,37,1,0,13000.0,2,15,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2018-02-28,1090100790516,1,42,0,0,10000.0,8,8,79,0,0,0,0,1,3,0,0,206,0,0,0,0,1,8
2018-02-28,1090100790982,1,36,0,0,59800.0,33,33,20,0,0,0,0,1,1,0,0,566,0,0,0,0,1,26
2018-02-28,1090100792144,0,69,0,1,5000.0,0,81,94,0,0,0,0,2,1,0,0,266,0,0,0,0,0,0
2018-02-28,1090100797456,1,40,1,0,10000.0,1,21,2,0,0,0,0,2,1,0,0,355,0,0,0,0,1,2
2018-02-28,1090100797537,1,34,1,0,37000.0,14,27,6,0,0,0,0,1,1,0,0,72,0,0,0,0,1,15
2018-02-28,1090100798355,0,59,0,0,130000.0,23,92,25,0,0,0,0,1,1,0,0,1191,0,0,0,0,1,12
2018-02-28,1090100798924,1,40,1,0,40000.0,2,9,20,0,0,0,0,1,1,0,0,199,0,0,0,0,0,0
2018-02-28,1090100800422,1,48,1,0,28000.0,2,48,28,0,0,0,0,1,3,0,0,194,0,0,0,0,0,0
2018-02-28,1090100804851,1,41,1,0,20000.0,3,22,46,0,0,0,0,2,3,0,0,518,0,0,0,0,0,0
2018-02-28,1090100808873,1,71,1,0,1500.0,8,8,20,0,0,0,0,1,2,0,0,15,0,0,0,0,0,0
2018-02-28,1090100820792,1,79,1,1,60000.0,2,41,34,0,0,0,0,2,0,0,0,480,0,0,0,0,0,0
